chunk_path,original_filename,start_s,end_s
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_70-80s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,70,80
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_80-90s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,80,90
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_90-100s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,90,100
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_100-110s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,100,110
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_110-120s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,110,120
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_120-130s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,120,130
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_130-140s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,130,140
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_140-150s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,140,150
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_150-160s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,150,160
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_160-170s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,160,170
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_170-180s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,170,180
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_180-190s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,180,190
/content/temp_audio_chunks/IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna)_190-191s.wav,IL GIORNO PIÙ TRISTE DEL MONDO (feat. Ariete & Mecna).mp3,190,191
/content/temp_audio_chunks/Got The Fire_0-10s.wav,Got The Fire.mp3,0,10
/content/temp_audio_chunks/Got The Fire_10-20s.wav,Got The Fire.mp3,10,20
/content/temp_audio_chunks/Got The Fire_20-30s.wav,Got The Fire.mp3,20,30
/content/temp_audio_chunks/Got The Fire_30-40s.wav,Got The Fire.mp3,30,40
/content/temp_audio_chunks/Got The Fire_40-50s.wav,Got The Fire.mp3,40,50
/content/temp_audio_chunks/Got The Fire_50-60s.wav,Got The Fire.mp3,50,60
/content/temp_audio_chunks/Got The Fire_60-70s.wav,Got The Fire.mp3,60,70
/content/temp_audio_chunks/Got The Fire_70-80s.wav,Got The Fire.mp3,70,80
/content/temp_audio_chunks/Got The Fire_80-90s.wav,Got The Fire.mp3,80,90
/content/temp_audio_chunks/Got The Fire_90-100s.wav,Got The Fire.mp3,90,100
/content/temp_audio_chunks/Got The Fire_100-110s.wav,Got The Fire.mp3,100,110
/content/temp_audio_chunks/Got The Fire_110-120s.wav,Got The Fire.mp3,110,120
/content/temp_audio_chunks/Got The Fire_120-130s.wav,Got The Fire.mp3,120,130
/content/temp_audio_chunks/Got The Fire_130-140s.wav,Got The Fire.mp3,130,140
/content/temp_audio_chunks/Got The Fire_140-150s.wav,Got The Fire.mp3,140,150
/content/temp_audio_chunks/Got The Fire_150-160s.wav,Got The Fire.mp3,150,160
/content/temp_audio_chunks/Got The Fire_160-170s.wav,Got The Fire.mp3,160,170
/content/temp_audio_chunks/Got The Fire_170-180s.wav,Got The Fire.mp3,170,180
/content/temp_audio_chunks/Got The Fire_180-190s.wav,Got The Fire.mp3,180,190
/content/temp_audio_chunks/Got The Fire_190-200s.wav,Got The Fire.mp3,190,200
/content/temp_audio_chunks/Got The Fire_200-210s.wav,Got The Fire.mp3,200,210
/content/temp_audio_chunks/Got The Fire_210-220s.wav,Got The Fire.mp3,210,220
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_0-10s.wav,Vivi o muori (feat. Guè).mp3,0,10
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_10-20s.wav,Vivi o muori (feat. Guè).mp3,10,20
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_20-30s.wav,Vivi o muori (feat. Guè).mp3,20,30
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_30-40s.wav,Vivi o muori (feat. Guè).mp3,30,40
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_40-50s.wav,Vivi o muori (feat. Guè).mp3,40,50
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_50-60s.wav,Vivi o muori (feat. Guè).mp3,50,60
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_60-70s.wav,Vivi o muori (feat. Guè).mp3,60,70
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_70-80s.wav,Vivi o muori (feat. Guè).mp3,70,80
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_80-90s.wav,Vivi o muori (feat. Guè).mp3,80,90
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_90-100s.wav,Vivi o muori (feat. Guè).mp3,90,100
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_100-110s.wav,Vivi o muori (feat. Guè).mp3,100,110
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_110-120s.wav,Vivi o muori (feat. Guè).mp3,110,120
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_120-130s.wav,Vivi o muori (feat. Guè).mp3,120,130
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_130-140s.wav,Vivi o muori (feat. Guè).mp3,130,140
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_140-150s.wav,Vivi o muori (feat. Guè).mp3,140,150
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_150-160s.wav,Vivi o muori (feat. Guè).mp3,150,160
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_160-170s.wav,Vivi o muori (feat. Guè).mp3,160,170
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_170-180s.wav,Vivi o muori (feat. Guè).mp3,170,180
/content/temp_audio_chunks/Vivi o muori (feat. Guè)_180-184s.wav,Vivi o muori (feat. Guè).mp3,180,184
/content/temp_audio_chunks/Mi manchi_0-10s.wav,Mi manchi.mp3,0,10
/content/temp_audio_chunks/Mi manchi_10-20s.wav,Mi manchi.mp3,10,20
/content/temp_audio_chunks/Mi manchi_20-30s.wav,Mi manchi.mp3,20,30
/content/temp_audio_chunks/Mi manchi_30-40s.wav,Mi manchi.mp3,30,40
/content/temp_audio_chunks/Mi manchi_40-50s.wav,Mi manchi.mp3,40,50
/content/temp_audio_chunks/Mi manchi_50-60s.wav,Mi manchi.mp3,50,60
/content/temp_audio_chunks/Mi manchi_60-70s.wav,Mi manchi.mp3,60,70
/content/temp_audio_chunks/Mi manchi_70-80s.wav,Mi manchi.mp3,70,80
/content/temp_audio_chunks/Mi manchi_80-90s.wav,Mi manchi.mp3,80,90
/content/temp_audio_chunks/Mi manchi_90-100s.wav,Mi manchi.mp3,90,100
/content/temp_audio_chunks/Mi manchi_100-110s.wav,Mi manchi.mp3,100,110
/content/temp_audio_chunks/Mi manchi_110-120s.wav,Mi manchi.mp3,110,120
/content/temp_audio_chunks/Mi manchi_120-130s.wav,Mi manchi.mp3,120,130
/content/temp_audio_chunks/Mi manchi_130-140s.wav,Mi manchi.mp3,130,140
/content/temp_audio_chunks/Mi manchi_140-150s.wav,Mi manchi.mp3,140,150
/content/temp_audio_chunks/Mi manchi_150-160s.wav,Mi manchi.mp3,150,160
/content/temp_audio_chunks/Mi manchi_160-170s.wav,Mi manchi.mp3,160,170
/content/temp_audio_chunks/Mi manchi_170-180s.wav,Mi manchi.mp3,170,180
/content/temp_audio_chunks/Mi manchi_180-186s.wav,Mi manchi.mp3,180,186
/content/temp_audio_chunks/Blauer_0-10s.wav,Blauer.mp3,0,10
/content/temp_audio_chunks/Blauer_10-20s.wav,Blauer.mp3,10,20
/content/temp_audio_chunks/Blauer_20-30s.wav,Blauer.mp3,20,30
/content/temp_audio_chunks/Blauer_30-40s.wav,Blauer.mp3,30,40
/content/temp_audio_chunks/Blauer_40-50s.wav,Blauer.mp3,40,50
/content/temp_audio_chunks/Blauer_50-60s.wav,Blauer.mp3,50,60
/content/temp_audio_chunks/Blauer_60-70s.wav,Blauer.mp3,60,70
/content/temp_audio_chunks/Blauer_70-80s.wav,Blauer.mp3,70,80
/content/temp_audio_chunks/Blauer_80-90s.wav,Blauer.mp3,80,90
/content/temp_audio_chunks/Blauer_90-100s.wav,Blauer.mp3,90,100
/content/temp_audio_chunks/Blauer_100-110s.wav,Blauer.mp3,100,110
/content/temp_audio_chunks/Blauer_110-120s.wav,Blauer.mp3,110,120
/content/temp_audio_chunks/Blauer_120-130s.wav,Blauer.mp3,120,130
/content/temp_audio_chunks/Blauer_130-140s.wav,Blauer.mp3,130,140
/content/temp_audio_chunks/Blauer_140-150s.wav,Blauer.mp3,140,150
/content/temp_audio_chunks/Blauer_150-160s.wav,Blauer.mp3,150,160
/content/temp_audio_chunks/Blauer_160-170s.wav,Blauer.mp3,160,170
/content/temp_audio_chunks/Blauer_170-176s.wav,Blauer.mp3,170,176
/content/temp_audio_chunks/Waves_0-10s.wav,Waves.mp3,0,10
/content/temp_audio_chunks/Waves_10-20s.wav,Waves.mp3,10,20
/content/temp_audio_chunks/Waves_20-30s.wav,Waves.mp3,20,30
/content/temp_audio_chunks/Waves_30-40s.wav,Waves.mp3,30,40
/content/temp_audio_chunks/Waves_40-50s.wav,Waves.mp3,40,50
/content/temp_audio_chunks/Waves_50-60s.wav,Waves.mp3,50,60
/content/temp_audio_chunks/Waves_60-70s.wav,Waves.mp3,60,70
/content/temp_audio_chunks/Waves_70-80s.wav,Waves.mp3,70,80
/content/temp_audio_chunks/Waves_80-90s.wav,Waves.mp3,80,90
/content/temp_audio_chunks/Waves_90-100s.wav,Waves.mp3,90,100
/content/temp_audio_chunks/Waves_100-110s.wav,Waves.mp3,100,110
/content/temp_audio_chunks/Waves_110-120s.wav,Waves.mp3,110,120
/content/temp_audio_chunks/Waves_120-130s.wav,Waves.mp3,120,130
/content/temp_audio_chunks/Waves_130-140s.wav,Waves.mp3,130,140
/content/temp_audio_chunks/Waves_140-150s.wav,Waves.mp3,140,150
/content/temp_audio_chunks/Waves_150-160s.wav,Waves.mp3,150,160
/content/temp_audio_chunks/Waves_160-170s.wav,Waves.mp3,160,170
/content/temp_audio_chunks/Waves_170-180s.wav,Waves.mp3,170,180
/content/temp_audio_chunks/Waves_180-190s.wav,Waves.mp3,180,190
/content/temp_audio_chunks/Waves_190-200s.wav,Waves.mp3,190,200
/content/temp_audio_chunks/Waves_200-210s.wav,Waves.mp3,200,210
/content/temp_audio_chunks/Waves_210-211s.wav,Waves.mp3,210,211
/content/temp_audio_chunks/TERRITORY_0-10s.wav,TERRITORY.mp3,0,10
/content/temp_audio_chunks/TERRITORY_10-20s.wav,TERRITORY.mp3,10,20
/content/temp_audio_chunks/TERRITORY_20-30s.wav,TERRITORY.mp3,20,30
/content/temp_audio_chunks/TERRITORY_30-40s.wav,TERRITORY.mp3,30,40
/content/temp_audio_chunks/TERRITORY_40-50s.wav,TERRITORY.mp3,40,50
/content/temp_audio_chunks/TERRITORY_50-60s.wav,TERRITORY.mp3,50,60
/content/temp_audio_chunks/TERRITORY_60-70s.wav,TERRITORY.mp3,60,70
/content/temp_audio_chunks/TERRITORY_70-80s.wav,TERRITORY.mp3,70,80
/content/temp_audio_chunks/TERRITORY_80-90s.wav,TERRITORY.mp3,80,90
/content/temp_audio_chunks/TERRITORY_90-100s.wav,TERRITORY.mp3,90,100
/content/temp_audio_chunks/TERRITORY_100-110s.wav,TERRITORY.mp3,100,110
/content/temp_audio_chunks/TERRITORY_110-120s.wav,TERRITORY.mp3,110,120
/content/temp_audio_chunks/TERRITORY_120-130s.wav,TERRITORY.mp3,120,130
/content/temp_audio_chunks/TERRITORY_130-140s.wav,TERRITORY.mp3,130,140
/content/temp_audio_chunks/TERRITORY_140-150s.wav,TERRITORY.mp3,140,150
/content/temp_audio_chunks/TERRITORY_150-160s.wav,TERRITORY.mp3,150,160
/content/temp_audio_chunks/TERRITORY_160-170s.wav,TERRITORY.mp3,160,170
/content/temp_audio_chunks/TERRITORY_170-180s.wav,TERRITORY.mp3,170,180
/content/temp_audio_chunks/TERRITORY_180-190s.wav,TERRITORY.mp3,180,190
/content/temp_audio_chunks/TERRITORY_190-200s.wav,TERRITORY.mp3,190,200
/content/temp_audio_chunks/TERRITORY_200-210s.wav,TERRITORY.mp3,200,210
/content/temp_audio_chunks/TERRITORY_210-220s.wav,TERRITORY.mp3,210,220
/content/temp_audio_chunks/TERRITORY_220-230s.wav,TERRITORY.mp3,220,230
/content/temp_audio_chunks/TERRITORY_230-240s.wav,TERRITORY.mp3,230,240
/content/temp_audio_chunks/TERRITORY_240-250s.wav,TERRITORY.mp3,240,250
/content/temp_audio_chunks/TERRITORY_250-260s.wav,TERRITORY.mp3,250,260
/content/temp_audio_chunks/TERRITORY_260-270s.wav,TERRITORY.mp3,260,270
/content/temp_audio_chunks/TERRITORY_270-276s.wav,TERRITORY.mp3,270,276
/content/temp_audio_chunks/hate will never win_0-10s.wav,hate will never win.mp3,0,10
/content/temp_audio_chunks/hate will never win_10-20s.wav,hate will never win.mp3,10,20
/content/temp_audio_chunks/hate will never win_20-30s.wav,hate will never win.mp3,20,30
/content/temp_audio_chunks/hate will never win_30-40s.wav,hate will never win.mp3,30,40
/content/temp_audio_chunks/hate will never win_40-50s.wav,hate will never win.mp3,40,50
/content/temp_audio_chunks/hate will never win_50-60s.wav,hate will never win.mp3,50,60
/content/temp_audio_chunks/hate will never win_60-70s.wav,hate will never win.mp3,60,70
/content/temp_audio_chunks/hate will never win_70-80s.wav,hate will never win.mp3,70,80
/content/temp_audio_chunks/hate will never win_80-90s.wav,hate will never win.mp3,80,90
/content/temp_audio_chunks/hate will never win_90-100s.wav,hate will never win.mp3,90,100
/content/temp_audio_chunks/hate will never win_100-104s.wav,hate will never win.mp3,100,104
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_0-10s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",0,10
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_10-20s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",10,20
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_20-30s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",20,30
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_30-40s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",30,40
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_40-50s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",40,50
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_50-60s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",50,60
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_60-70s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",60,70
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_70-80s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",70,80
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_80-90s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",80,90
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_90-100s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",90,100
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_100-110s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",100,110
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_110-120s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",110,120
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_120-130s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",120,130
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_130-140s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",130,140
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_140-150s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",140,150
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_150-160s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",150,160
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_160-170s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",160,170
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_170-180s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",170,180
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_180-190s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",180,190
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_190-200s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",190,200
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_200-210s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",200,210
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_210-220s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",210,220
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_220-230s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",220,230
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_230-240s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",230,240
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_240-250s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",240,250
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_250-260s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",250,260
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_260-270s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",260,270
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_270-280s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",270,280
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_280-290s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",280,290
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_290-300s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",290,300
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_300-310s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",300,310
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_310-320s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",310,320
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_320-330s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",320,330
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_330-340s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",330,340
"/content/temp_audio_chunks/327 (feat. Tyler, The Creator & Billie Essco)_340-349s.wav","327 (feat. Tyler, The Creator & Billie Essco).mp3",340,349
/content/temp_audio_chunks/Outro (Senti)_0-10s.wav,Outro (Senti).mp3,0,10
/content/temp_audio_chunks/Outro (Senti)_10-20s.wav,Outro (Senti).mp3,10,20
/content/temp_audio_chunks/Outro (Senti)_20-30s.wav,Outro (Senti).mp3,20,30
/content/temp_audio_chunks/Outro (Senti)_30-40s.wav,Outro (Senti).mp3,30,40
/content/temp_audio_chunks/Outro (Senti)_40-50s.wav,Outro (Senti).mp3,40,50
/content/temp_audio_chunks/Outro (Senti)_50-60s.wav,Outro (Senti).mp3,50,60
/content/temp_audio_chunks/Outro (Senti)_60-70s.wav,Outro (Senti).mp3,60,70
/content/temp_audio_chunks/Outro (Senti)_70-80s.wav,Outro (Senti).mp3,70,80
/content/temp_audio_chunks/Outro (Senti)_80-90s.wav,Outro (Senti).mp3,80,90
/content/temp_audio_chunks/Outro (Senti)_90-100s.wav,Outro (Senti).mp3,90,100
/content/temp_audio_chunks/Outro (Senti)_100-110s.wav,Outro (Senti).mp3,100,110
/content/temp_audio_chunks/Outro (Senti)_110-120s.wav,Outro (Senti).mp3,110,120
/content/temp_audio_chunks/Outro (Senti)_120-130s.wav,Outro (Senti).mp3,120,130
/content/temp_audio_chunks/Outro (Senti)_130-140s.wav,Outro (Senti).mp3,130,140
/content/temp_audio_chunks/Outro (Senti)_140-150s.wav,Outro (Senti).mp3,140,150
/content/temp_audio_chunks/Outro (Senti)_150-160s.wav,Outro (Senti).mp3,150,160
/content/temp_audio_chunks/Outro (Senti)_160-170s.wav,Outro (Senti).mp3,160,170
/content/temp_audio_chunks/Outro (Senti)_170-180s.wav,Outro (Senti).mp3,170,180
/content/temp_audio_chunks/Outro (Senti)_180-190s.wav,Outro (Senti).mp3,180,190
/content/temp_audio_chunks/Outro (Senti)_190-200s.wav,Outro (Senti).mp3,190,200
/content/temp_audio_chunks/Outro (Senti)_200-210s.wav,Outro (Senti).mp3,200,210
/content/temp_audio_chunks/Outro (Senti)_210-220s.wav,Outro (Senti).mp3,210,220
/content/temp_audio_chunks/Outro (Senti)_220-230s.wav,Outro (Senti).mp3,220,230
/content/temp_audio_chunks/Outro (Senti)_230-240s.wav,Outro (Senti).mp3,230,240
/content/temp_audio_chunks/Outro (Senti)_240-250s.wav,Outro (Senti).mp3,240,250
/content/temp_audio_chunks/Outro (Senti)_250-260s.wav,Outro (Senti).mp3,250,260
/content/temp_audio_chunks/Outro (Senti)_260-265s.wav,Outro (Senti).mp3,260,265
/content/temp_audio_chunks/NoiaF_0-10s.wav,NoiaF.mp3,0,10
/content/temp_audio_chunks/NoiaF_10-20s.wav,NoiaF.mp3,10,20
/content/temp_audio_chunks/NoiaF_20-30s.wav,NoiaF.mp3,20,30
/content/temp_audio_chunks/NoiaF_30-40s.wav,NoiaF.mp3,30,40
/content/temp_audio_chunks/NoiaF_40-50s.wav,NoiaF.mp3,40,50
/content/temp_audio_chunks/NoiaF_50-60s.wav,NoiaF.mp3,50,60
/content/temp_audio_chunks/NoiaF_60-70s.wav,NoiaF.mp3,60,70
/content/temp_audio_chunks/NoiaF_70-80s.wav,NoiaF.mp3,70,80
/content/temp_audio_chunks/NoiaF_80-90s.wav,NoiaF.mp3,80,90
/content/temp_audio_chunks/NoiaF_90-100s.wav,NoiaF.mp3,90,100
/content/temp_audio_chunks/NoiaF_100-110s.wav,NoiaF.mp3,100,110
/content/temp_audio_chunks/NoiaF_110-120s.wav,NoiaF.mp3,110,120
/content/temp_audio_chunks/NoiaF_120-130s.wav,NoiaF.mp3,120,130
/content/temp_audio_chunks/NoiaF_130-140s.wav,NoiaF.mp3,130,140
/content/temp_audio_chunks/NoiaF_140-150s.wav,NoiaF.mp3,140,150
/content/temp_audio_chunks/NoiaF_150-160s.wav,NoiaF.mp3,150,160
/content/temp_audio_chunks/NoiaF_160-170s.wav,NoiaF.mp3,160,170
/content/temp_audio_chunks/NoiaF_170-180s.wav,NoiaF.mp3,170,180
/content/temp_audio_chunks/NoiaF_180-190s.wav,NoiaF.mp3,180,190
/content/temp_audio_chunks/NoiaF_190-200s.wav,NoiaF.mp3,190,200
/content/temp_audio_chunks/NoiaF_200-210s.wav,NoiaF.mp3,200,210
/content/temp_audio_chunks/NoiaF_210-220s.wav,NoiaF.mp3,210,220
/content/temp_audio_chunks/NoiaF_220-230s.wav,NoiaF.mp3,220,230
/content/temp_audio_chunks/NoiaF_230-240s.wav,NoiaF.mp3,230,240
/content/temp_audio_chunks/NoiaF_240-250s.wav,NoiaF.mp3,240,250
/content/temp_audio_chunks/NoiaF_250-260s.wav,NoiaF.mp3,250,260
/content/temp_audio_chunks/NoiaF_260-270s.wav,NoiaF.mp3,260,270
/content/temp_audio_chunks/NoiaF_270-280s.wav,NoiaF.mp3,270,280
/content/temp_audio_chunks/NoiaF_280-284s.wav,NoiaF.mp3,280,284
/content/temp_audio_chunks/Emotionless_0-10s.wav,Emotionless.mp3,0,10
/content/temp_audio_chunks/Emotionless_10-20s.wav,Emotionless.mp3,10,20
/content/temp_audio_chunks/Emotionless_20-30s.wav,Emotionless.mp3,20,30
